mese,sezione,divisione,gruppo,classe,kwh
1,,,,,585.9783992
1,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.1 COLTIVAZIONE DI COLTURE AGRICOLE NON PERMANENTI,"1.11  Coltivazione di cereali, legumi da granella e semi oleosi, escluso il riso",749.6046154
1,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.1 COLTIVAZIONE DI COLTURE AGRICOLE NON PERMANENTI,1.12  Coltivazione di riso,919.10424
1,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.1 COLTIVAZIONE DI COLTURE AGRICOLE NON PERMANENTI,"1.13  Coltivazione di ortaggi e meloni, radici e tuberi",651.8433846
1,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.1 COLTIVAZIONE DI COLTURE AGRICOLE NON PERMANENTI,1.16  Coltivazione di piante tessili,423.308
1,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.1 COLTIVAZIONE DI COLTURE AGRICOLE NON PERMANENTI,1.19  Coltivazione di altre colture agricole non permanenti,468.8666667
1,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.2 COLTIVAZIONE DI COLTURE AGRICOLE PERMANENTI,1.21  Coltivazione di uva,229.51675
1,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.2 COLTIVAZIONE DI COLTURE AGRICOLE PERMANENTI,"1.25  Coltivazione di altri alberi da frutto, frutti di bosco e frutta in guscio",376.3005
1,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.3 RIPRODUZIONE DELLE PIANTE,1.30  Riproduzione delle piante,69.8485
1,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.4 ALLEVAMENTO DI ANIMALI,1.41  Allevamento di bovini da latte,709.9799444
1,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.4 ALLEVAMENTO DI ANIMALI,1.42  Allevamento di altri bovini e bufalini,623.219
1,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.4 ALLEVAMENTO DI ANIMALI,1.43  Allevamento di cavalli e altri equini,1069.3854
1,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.4 ALLEVAMENTO DI ANIMALI,1.46  Allevamento di suini,575.323
1,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.4 ALLEVAMENTO DI ANIMALI,1.47  Allevamento di pollame,1493.219
1,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.4 ALLEVAMENTO DI ANIMALI,1.49   Allevamento di altri animali,594.4581429
1,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.5 COLTIVAZIONI AGRICOLE ASSOCIATE ALL'ALLEVAMENTO DI ANIMALI: ATTIVITÀ MISTA,1.50  Coltivazioni agricole associate all'allevamento di animali: attività mista,436.6503333
1,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.6 ATTIVITÀ DI SUPPORTO ALL'AGRICOLTURA E ATTIVITÀ SUCCESSIVE ALLA RACCOLTA,1.61  Attività di supporto alla produzione vegetale,502.5265714
1,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.6 ATTIVITÀ DI SUPPORTO ALL'AGRICOLTURA E ATTIVITÀ SUCCESSIVE ALLA RACCOLTA,1.62  Attività di supporto alla produzione animale,1456.8675
1,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.6 ATTIVITÀ DI SUPPORTO ALL'AGRICOLTURA E ATTIVITÀ SUCCESSIVE ALLA RACCOLTA,1.64   Lavorazione delle sementi per la semina,587.434
1,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI","1.7 CACCIA, CATTURA DI ANIMALI E SERVIZI CONNESSI","1.70  Caccia, cattura di animali e servizi connessi",2397.62
1,"A AGRICOLTURA, SILVICOLTURA E PESCA",2 SILVICOLTURA E UTILIZZO DI AREE FORESTALI,2.1 SILVICOLTURA E ALTRE ATTIVITÀ FORESTALI,2.10  Silvicoltura e altre attività forestali,348.461
1,"A AGRICOLTURA, SILVICOLTURA E PESCA",2 SILVICOLTURA E UTILIZZO DI AREE FORESTALI,2.2 UTILIZZO DI AREE FORESTALI,2.20  Utilizzo di aree forestali,705.799
1,"A AGRICOLTURA, SILVICOLTURA E PESCA",3 PESCA E ACQUACOLTURA,3.1 PESCA,3.11  Pesca marina,1087.367737
1,B ATTIVITÀ ESTRATTIVE,6 ESTRAZIONE DI PETROLIO GREGGIO E GAS NATURALE,6.2 ESTRAZIONE DI GAS NATURALE,6.20  Estrazione di gas naturale,619.8515
1,B ATTIVITÀ ESTRATTIVE,7 ESTRAZIONE DI MINERALI METALLIFERI,7.1 ESTRAZIONE DI MINERALI METALLIFERI FERROSI,7.10  Estrazione di minerali metalliferi ferrosi,548.0575455
1,B ATTIVITÀ ESTRATTIVE,8 ALTRE ATTIVITÀ ESTRATTIVE,8.9 ATTIVITÀ ESTRATTIVE N.C.A.,8.99  Altre attività estrattive n.c.a.,3072.181
1,B ATTIVITÀ ESTRATTIVE,9 ATTIVITÀ DEI SERVIZI DI SUPPORTO ALL'ESTRAZIONE,9.1 ATTIVITÀ DI SUPPORTO ALL'ESTRAZIONE DI PETROLIO E GAS NATURALE,9.10  Attività di supporto all'estrazione di petrolio e gas naturale,130.3785333
1,B ATTIVITÀ ESTRATTIVE,9 ATTIVITÀ DEI SERVIZI DI SUPPORTO ALL'ESTRAZIONE,9.9 ATTIVITÀ DI SUPPORTO AD ALTRE ATTIVITÀ ESTRATTIVE,9.90  Attività di supporto ad altre attività estrattive,1187.948
1,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.1 LAVORAZIONE E CONSERVAZIONE DI CARNE E PRODUZIONE DI PRODOTTI A BASE DI CARNE,"10.11  Lavorazione e conservazione di carne, esclusa la carne di volatili",796.1752857
1,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.1 LAVORAZIONE E CONSERVAZIONE DI CARNE E PRODUZIONE DI PRODOTTI A BASE DI CARNE,"10.13  Produzione di prodotti a base di carne, inclusi prodotti a base di carne di volatili",68.61866667
1,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,"10.2 LAVORAZIONE E CONSERVAZIONE DI PESCE, CROSTACEI E MOLLUSCHI","10.20  Lavorazione e conservazione di pesce, crostacei e molluschi",1421.0
1,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.3 LAVORAZIONE E CONSERVAZIONE DI FRUTTA E ORTAGGI,10.39  Altre attività di lavorazione e conservazione di frutta e ortaggi,687.309
1,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.5 PRODUZIONE DI PRODOTTI LATTIERO,10.51 CASEARI E GELATI - Produzione di prodotti lattiero-caseari,705.299
1,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.5 PRODUZIONE DI PRODOTTI LATTIERO,10.52 CASEARI E GELATI - Produzione di gelati,2271.862
1,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.7 PRODUZIONE DI PRODOTTI DA FORNO E FARINACEI,10.71  Produzione di pane; produzione di prodotti di pasticceria freschi,959.3542927
1,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.7 PRODUZIONE DI PRODOTTI DA FORNO E FARINACEI,"10.72  Produzione di fette biscottate, biscotti, prodotti di pasticceria conservati",189.603
1,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.8 PRODUZIONE DI ALTRI PRODOTTI ALIMENTARI,"10.82  Produzione di cacao, cioccolato, caramelle e confetterie",1421.6895
1,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.8 PRODUZIONE DI ALTRI PRODOTTI ALIMENTARI,10.83  Lavorazione di tè e caffè,65.3895
1,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.8 PRODUZIONE DI ALTRI PRODOTTI ALIMENTARI,10.84  Produzione di condimenti e spezie,225.772
1,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.8 PRODUZIONE DI ALTRI PRODOTTI ALIMENTARI,10.85  Produzione di pasti e piatti preparati,898.338
1,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.8 PRODUZIONE DI ALTRI PRODOTTI ALIMENTARI,10.86  Produzione di preparati omogeneizzati e di alimenti dietetici,86.7715
1,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.8 PRODUZIONE DI ALTRI PRODOTTI ALIMENTARI,10.89  Produzione di altri prodotti alimentari n.c.a.,1120.7242
1,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.9 PRODUZIONE DI PRODOTTI PER L'ALIMENTAZIONE DEGLI ANIMALI,10.92  Produzione di prodotti per l'alimentazione degli animali da compagnia,1439.086
1,C ATTIVITÀ MANIFATTURIERE,11 PRODUZIONE DI BEVANDE,11.0 PRODUZIONE DI BEVANDE,"11.01  Distillazione, rettifica e miscelatura di alcolici",1069.5899
1,C ATTIVITÀ MANIFATTURIERE,11 PRODUZIONE DI BEVANDE,11.0 PRODUZIONE DI BEVANDE,11.05  Produzione di birra,500.2
1,C ATTIVITÀ MANIFATTURIERE,12 PRODUZIONE DI PRODOTTI DEL TABACCO,12.0 PRODUZIONE DI PRODOTTI DEL TABACCO,12.00  Produzione di prodotti del tabacco,871.4503333
1,C ATTIVITÀ MANIFATTURIERE,13 FABBRICAZIONE DI TESSILI,13.1 PREPARAZIONE E FILATURA DI FIBRE TESSILI,13.10  Preparazione e filatura di fibre tessili,877.671
1,C ATTIVITÀ MANIFATTURIERE,13 FABBRICAZIONE DI TESSILI,13.2 TESSITURA,13.20  Tessitura,544.744
1,C ATTIVITÀ MANIFATTURIERE,13 FABBRICAZIONE DI TESSILI,13.3 FINISSAGGIO DEI TESSILI,13.30  Finissaggio dei tessili,870.9933333
1,C ATTIVITÀ MANIFATTURIERE,13 FABBRICAZIONE DI TESSILI,13.9 ALTRE FABBRICAZIONI TESSILI,13.91  Fabbricazione di tessuti a maglia e all'uncinetto,503.5025714
1,C ATTIVITÀ MANIFATTURIERE,13 FABBRICAZIONE DI TESSILI,13.9 ALTRE FABBRICAZIONI TESSILI,13.92  Fabbricazione di tessili per la casa e l'arredo,375.7951333
1,C ATTIVITÀ MANIFATTURIERE,13 FABBRICAZIONE DI TESSILI,13.9 ALTRE FABBRICAZIONI TESSILI,13.99  Fabbricazione di altri prodotti tessili n.c.a.,714.8377143
1,C ATTIVITÀ MANIFATTURIERE,14 FABBRICAZIONE DI ARTICOLI DI ABBIGLIAMENTO,14.1 FABBRICAZIONE DI ARTICOLI A MAGLIA E ALL'UNCINETTO,14.11   Confezione di abbigliamento in pelle,843.06925
1,C ATTIVITÀ MANIFATTURIERE,14 FABBRICAZIONE DI ARTICOLI DI ABBIGLIAMENTO,14.1 FABBRICAZIONE DI ARTICOLI A MAGLIA E ALL'UNCINETTO,14.12   Confezione di indumenti da lavoro,933.4585
1,C ATTIVITÀ MANIFATTURIERE,14 FABBRICAZIONE DI ARTICOLI DI ABBIGLIAMENTO,14.1 FABBRICAZIONE DI ARTICOLI A MAGLIA E ALL'UNCINETTO,14.13   Confezione di altro abbigliamento esterno,759.0555652
1,C ATTIVITÀ MANIFATTURIERE,14 FABBRICAZIONE DI ARTICOLI DI ABBIGLIAMENTO,14.1 FABBRICAZIONE DI ARTICOLI A MAGLIA E ALL'UNCINETTO,14.14   Confezione di biancheria intima,731.73925
1,C ATTIVITÀ MANIFATTURIERE,14 FABBRICAZIONE DI ARTICOLI DI ABBIGLIAMENTO,14.1 FABBRICAZIONE DI ARTICOLI A MAGLIA E ALL'UNCINETTO,14.19   Confezione di altri articoli di abbigliamento ed accessori,1243.047182
1,C ATTIVITÀ MANIFATTURIERE,14 FABBRICAZIONE DI ARTICOLI DI ABBIGLIAMENTO,14.2 FABBRICAZIONE DI ALTRI ARTICOLI DI ABBIGLIAMENTO E ACCESSORI,14.20   Confezione di articoli in pelliccia,474.711
1,C ATTIVITÀ MANIFATTURIERE,14 FABBRICAZIONE DI ARTICOLI DI ABBIGLIAMENTO,14.3 FABBRICAZIONE DI ARTICOLI DI MAGLIERIA,14.31   Fabbricazione di articoli di calzetteria in maglia,737.667
1,C ATTIVITÀ MANIFATTURIERE,14 FABBRICAZIONE DI ARTICOLI DI ABBIGLIAMENTO,14.3 FABBRICAZIONE DI ARTICOLI DI MAGLIERIA,14.39   Fabbricazione di altri articoli di maglieria,1165.1712
1,C ATTIVITÀ MANIFATTURIERE,15 FABBRICAZIONE DI PELLI E CUOI E ARTICOLI IN PELLE E SIMILI DI ALTRI MATERIALI,"15.1 CONCIA, TINTURA E RIFINIZIONE DI PELLI, CUOI E PELLICCE; FABBRICAZIONE DI ARTICOLI DA VIAGGIO, BORSE, PELLETTERIA E SELLERIA","15.11  Concia, tintura e rifinizione di pelli, cuoi e pellicce",603.23475
1,C ATTIVITÀ MANIFATTURIERE,15 FABBRICAZIONE DI PELLI E CUOI E ARTICOLI IN PELLE E SIMILI DI ALTRI MATERIALI,"15.1 CONCIA, TINTURA E RIFINIZIONE DI PELLI, CUOI E PELLICCE; FABBRICAZIONE DI ARTICOLI DA VIAGGIO, BORSE, PELLETTERIA E SELLERIA","15.12  Fabbricazione di articoli da viaggio, borse, pelletteria e selleria di qualsiasi materiale",754.6057778
1,C ATTIVITÀ MANIFATTURIERE,15 FABBRICAZIONE DI PELLI E CUOI E ARTICOLI IN PELLE E SIMILI DI ALTRI MATERIALI,15.2 FABBRICAZIONE DI CALZATURE,15.20  Fabbricazione di calzature,458.4311
1,C ATTIVITÀ MANIFATTURIERE,"16 PRODUZIONE E LAVORAZIONE DEL LEGNO E DEI PRODOTTI A BASE DI LEGNO E SUGHERO, ESCLUSI I MOBILI; FABBRICAZIONE DI ARTICOLI IN PAGLIA E MATERIALE DA INTRECCIO",16.1 TAGLIO E PIALLATURA DEL LEGNO; LAVORAZIONE E FINITURA DEL LEGNO,16.10   Taglio e piallatura del legno,299.3727143
1,C ATTIVITÀ MANIFATTURIERE,"16 PRODUZIONE E LAVORAZIONE DEL LEGNO E DEI PRODOTTI A BASE DI LEGNO E SUGHERO, ESCLUSI I MOBILI; FABBRICAZIONE DI ARTICOLI IN PAGLIA E MATERIALE DA INTRECCIO","16.2 FABBRICAZIONE DI PRODOTTI IN LEGNO, SUGHERO, PAGLIA E MATERIALI DA INTRECCIO",16.22  Fabbricazione di pavimenti di legno con elementi pre-assemblati,183.225
1,C ATTIVITÀ MANIFATTURIERE,"16 PRODUZIONE E LAVORAZIONE DEL LEGNO E DEI PRODOTTI A BASE DI LEGNO E SUGHERO, ESCLUSI I MOBILI; FABBRICAZIONE DI ARTICOLI IN PAGLIA E MATERIALE DA INTRECCIO","16.2 FABBRICAZIONE DI PRODOTTI IN LEGNO, SUGHERO, PAGLIA E MATERIALI DA INTRECCIO",16.23  Fabbricazione di altri prodotti di carpenteria in legno e falegnameria per l'edilizia,325.5208421
1,C ATTIVITÀ MANIFATTURIERE,"16 PRODUZIONE E LAVORAZIONE DEL LEGNO E DEI PRODOTTI A BASE DI LEGNO E SUGHERO, ESCLUSI I MOBILI; FABBRICAZIONE DI ARTICOLI IN PAGLIA E MATERIALE DA INTRECCIO","16.2 FABBRICAZIONE DI PRODOTTI IN LEGNO, SUGHERO, PAGLIA E MATERIALI DA INTRECCIO",16.24  Fabbricazione di imballaggi in legno,482.3844286
1,C ATTIVITÀ MANIFATTURIERE,"16 PRODUZIONE E LAVORAZIONE DEL LEGNO E DEI PRODOTTI A BASE DI LEGNO E SUGHERO, ESCLUSI I MOBILI; FABBRICAZIONE DI ARTICOLI IN PAGLIA E MATERIALE DA INTRECCIO","16.2 FABBRICAZIONE DI PRODOTTI IN LEGNO, SUGHERO, PAGLIA E MATERIALI DA INTRECCIO","16.29   Fabbricazione di altri prodotti in legno, sughero, paglia e materiali da intreccio",505.4692222
1,C ATTIVITÀ MANIFATTURIERE,17 FABBRICAZIONE DI CARTA E DI PRODOTTI DI CARTA,17.1 FABBRICAZIONE DI PASTA,"17.11 CARTA, CARTA E CARTONE - Fabbricazione di pasta-carta",1162.75
1,C ATTIVITÀ MANIFATTURIERE,17 FABBRICAZIONE DI CARTA E DI PRODOTTI DI CARTA,17.1 FABBRICAZIONE DI PASTA,"17.12 CARTA, CARTA E CARTONE - Fabbricazione di carta e cartone",135.5203333
1,C ATTIVITÀ MANIFATTURIERE,17 FABBRICAZIONE DI CARTA E DI PRODOTTI DI CARTA,17.2 FABBRICAZIONE DI ARTICOLI DI CARTA E CARTONE,"17.21  Fabbricazione di carta, cartone ondulato e di imballaggi di carta e cartone",347.313
1,C ATTIVITÀ MANIFATTURIERE,17 FABBRICAZIONE DI CARTA E DI PRODOTTI DI CARTA,17.2 FABBRICAZIONE DI ARTICOLI DI CARTA E CARTONE,17.22  Fabbricazione di prodotti igienico-sanitari e per uso domestico in carta e ovatta di cellulosa,844.474
1,C ATTIVITÀ MANIFATTURIERE,17 FABBRICAZIONE DI CARTA E DI PRODOTTI DI CARTA,17.2 FABBRICAZIONE DI ARTICOLI DI CARTA E CARTONE,17.23  Fabbricazione di prodotti cartotecnici,374.334
1,C ATTIVITÀ MANIFATTURIERE,17 FABBRICAZIONE DI CARTA E DI PRODOTTI DI CARTA,17.2 FABBRICAZIONE DI ARTICOLI DI CARTA E CARTONE,17.29   Fabbricazione di altri articoli di carta e cartone,384.3944286
1,C ATTIVITÀ MANIFATTURIERE,18 STAMPA E RIPRODUZIONE DI SUPPORTI REGISTRATI,18.1 STAMPA E SERVIZI CONNESSI ALLA STAMPA,18.11  Stampa di giornali,315.2156667
1,C ATTIVITÀ MANIFATTURIERE,18 STAMPA E RIPRODUZIONE DI SUPPORTI REGISTRATI,18.1 STAMPA E SERVIZI CONNESSI ALLA STAMPA,18.12  Altra stampa,496.591
1,C ATTIVITÀ MANIFATTURIERE,18 STAMPA E RIPRODUZIONE DI SUPPORTI REGISTRATI,18.1 STAMPA E SERVIZI CONNESSI ALLA STAMPA,18.13  Lavorazioni preliminari alla stampa e ai media,568.546
1,C ATTIVITÀ MANIFATTURIERE,18 STAMPA E RIPRODUZIONE DI SUPPORTI REGISTRATI,18.1 STAMPA E SERVIZI CONNESSI ALLA STAMPA,18.14  Legatoria e servizi connessi,346.4488571
1,C ATTIVITÀ MANIFATTURIERE,18 STAMPA E RIPRODUZIONE DI SUPPORTI REGISTRATI,18.2 RIPRODUZIONE DI SUPPORTI REGISTRATI,18.20  Riproduzione di supporti registrati,608.7805
1,C ATTIVITÀ MANIFATTURIERE,19 FABBRICAZIONE DI COKE E PRODOTTI DERIVANTI DALLA RAFFINAZIONE DEL PETROLIO,19.1 FABBRICAZIONE DI PRODOTTI DI COKERIA,19.10  Fabbricazione di prodotti di cokeria,239.55
1,C ATTIVITÀ MANIFATTURIERE,19 FABBRICAZIONE DI COKE E PRODOTTI DERIVANTI DALLA RAFFINAZIONE DEL PETROLIO,19.2 FABBRICAZIONE DI PRODOTTI DERIVANTI DALLA RAFFINAZIONE DEL PETROLIO E PRODOTTI DA COMBUSTIBILI FOSSILI,19.20  Fabbricazione di prodotti derivanti dalla raffinazione del petrolio e prodotti da combustibili fossili,1090.553667
1,C ATTIVITÀ MANIFATTURIERE,20 FABBRICAZIONE DI PRODOTTI CHIMICI,"20.1 FABBRICAZIONE DI PRODOTTI CHIMICI DI BASE, DI FERTILIZZANTI E COMPOSTI AZOTATI, DI MATERIE PLASTICHE E GOMMA SINTETICA IN FORME PRIMARIE",20.11  Fabbricazione di gas industriali,966.041
1,C ATTIVITÀ MANIFATTURIERE,20 FABBRICAZIONE DI PRODOTTI CHIMICI,"20.1 FABBRICAZIONE DI PRODOTTI CHIMICI DI BASE, DI FERTILIZZANTI E COMPOSTI AZOTATI, DI MATERIE PLASTICHE E GOMMA SINTETICA IN FORME PRIMARIE",20.12  Fabbricazione di coloranti e pigmenti,586.306
1,C ATTIVITÀ MANIFATTURIERE,20 FABBRICAZIONE DI PRODOTTI CHIMICI,"20.1 FABBRICAZIONE DI PRODOTTI CHIMICI DI BASE, DI FERTILIZZANTI E COMPOSTI AZOTATI, DI MATERIE PLASTICHE E GOMMA SINTETICA IN FORME PRIMARIE",20.13  Fabbricazione di altri prodotti chimici di base inorganici,820.225
1,C ATTIVITÀ MANIFATTURIERE,20 FABBRICAZIONE DI PRODOTTI CHIMICI,"20.1 FABBRICAZIONE DI PRODOTTI CHIMICI DI BASE, DI FERTILIZZANTI E COMPOSTI AZOTATI, DI MATERIE PLASTICHE E GOMMA SINTETICA IN FORME PRIMARIE",20.15  Fabbricazione di fertilizzanti e composti azotati,445.591
1,C ATTIVITÀ MANIFATTURIERE,20 FABBRICAZIONE DI PRODOTTI CHIMICI,"20.1 FABBRICAZIONE DI PRODOTTI CHIMICI DI BASE, DI FERTILIZZANTI E COMPOSTI AZOTATI, DI MATERIE PLASTICHE E GOMMA SINTETICA IN FORME PRIMARIE",20.16  Fabbricazione di materie plastiche in forme primarie,226.016
1,C ATTIVITÀ MANIFATTURIERE,20 FABBRICAZIONE DI PRODOTTI CHIMICI,"20.3 FABBRICAZIONE DI PITTURE, VERNICI E SMALTI, INCHIOSTRI DA STAMPA E ADESIVI SINTETICI","20.30  Fabbricazione di pitture, vernici e smalti, inchiostri da stampa e adesivi sintetici",294.7096667
1,C ATTIVITÀ MANIFATTURIERE,20 FABBRICAZIONE DI PRODOTTI CHIMICI,"20.4 FABBRICAZIONE DI PRODOTTI PER IL LAVAGGIO, LA PULIZIA E LA LUCIDATURA","20.41  Fabbricazione di saponi e detergenti, di prodotti per la pulizia e la lucidatura",558.125
1,C ATTIVITÀ MANIFATTURIERE,20 FABBRICAZIONE DI PRODOTTI CHIMICI,"20.4 FABBRICAZIONE DI PRODOTTI PER IL LAVAGGIO, LA PULIZIA E LA LUCIDATURA",20.42  Fabbricazione di profumi e cosmetici,645.05825
1,C ATTIVITÀ MANIFATTURIERE,20 FABBRICAZIONE DI PRODOTTI CHIMICI,20.5 FABBRICAZIONE DI ALTRI PRODOTTI CHIMICI,20.59  Fabbricazione di altri prodotti chimici n.c.a.,628.56675
1,C ATTIVITÀ MANIFATTURIERE,21 FABBRICAZIONE DI PRODOTTI FARMACEUTICI DI BASE E DI PREPARATI FARMACEUTICI,21.1 FABBRICAZIONE DI PRODOTTI FARMACEUTICI DI BASE,21.10  Fabbricazione di prodotti farmaceutici di base,1630.188375
1,C ATTIVITÀ MANIFATTURIERE,21 FABBRICAZIONE DI PRODOTTI FARMACEUTICI DI BASE E DI PREPARATI FARMACEUTICI,21.2 FABBRICAZIONE DI MEDICINALI E PREPARATI FARMACEUTICI,21.20  Fabbricazione di medicinali e preparati farmaceutici,545.247
1,C ATTIVITÀ MANIFATTURIERE,22 FABBRICAZIONE DI PRODOTTI IN GOMMA E IN MATERIE PLASTICHE,22.1 FABBRICAZIONE DI PRODOTTI IN GOMMA,"22.11  Fabbricazione, rigenerazione e ricostruzione di pneumatici e fabbricazione di camere d'aria",1480.0815
1,C ATTIVITÀ MANIFATTURIERE,22 FABBRICAZIONE DI PRODOTTI IN GOMMA E IN MATERIE PLASTICHE,22.1 FABBRICAZIONE DI PRODOTTI IN GOMMA,22.19   Fabbricazione di altri prodotti in gomma,474.3189091
1,C ATTIVITÀ MANIFATTURIERE,22 FABBRICAZIONE DI PRODOTTI IN GOMMA E IN MATERIE PLASTICHE,22.2 FABBRICAZIONE DI PRODOTTI IN MATERIE PLASTICHE,"22.21  Fabbricazione di lastre, fogli, tubi e profilati in materie plastiche",286.618
1,C ATTIVITÀ MANIFATTURIERE,22 FABBRICAZIONE DI PRODOTTI IN GOMMA E IN MATERIE PLASTICHE,22.2 FABBRICAZIONE DI PRODOTTI IN MATERIE PLASTICHE,22.22  Fabbricazione di imballaggi in materie plastiche,246.8393333
1,C ATTIVITÀ MANIFATTURIERE,22 FABBRICAZIONE DI PRODOTTI IN GOMMA E IN MATERIE PLASTICHE,22.2 FABBRICAZIONE DI PRODOTTI IN MATERIE PLASTICHE,22.23  Fabbricazione di porte e finestre in materie plastiche,336.101
1,C ATTIVITÀ MANIFATTURIERE,22 FABBRICAZIONE DI PRODOTTI IN GOMMA E IN MATERIE PLASTICHE,22.2 FABBRICAZIONE DI PRODOTTI IN MATERIE PLASTICHE,22.29   Fabbricazione di altri articoli in materie plastiche,1011.16125
1,C ATTIVITÀ MANIFATTURIERE,23 FABBRICAZIONE DI ALTRI PRODOTTI DELLA LAVORAZIONE DI MINERALI NON METALLIFERI,23.1 FABBRICAZIONE DI VETRO E DI PRODOTTI IN VETRO,"23.19   Fabbricazione e lavorazione di altro vetro (incluso vetro per usi tecnici), lavorazione di vetro cavo",889.27075
1,C ATTIVITÀ MANIFATTURIERE,23 FABBRICAZIONE DI ALTRI PRODOTTI DELLA LAVORAZIONE DI MINERALI NON METALLIFERI,23.2 FABBRICAZIONE DI PRODOTTI REFRATTARI,23.20  Fabbricazione di prodotti refrattari,479.468
1,C ATTIVITÀ MANIFATTURIERE,23 FABBRICAZIONE DI ALTRI PRODOTTI DELLA LAVORAZIONE DI MINERALI NON METALLIFERI,23.4 FABBRICAZIONE DI ALTRI PRODOTTI IN PORCELLANA E IN CERAMICA,23.49   Fabbricazione di altri prodotti in ceramica,848.372
1,C ATTIVITÀ MANIFATTURIERE,23 FABBRICAZIONE DI ALTRI PRODOTTI DELLA LAVORAZIONE DI MINERALI NON METALLIFERI,"23.6 FABBRICAZIONE DI PRODOTTI IN CALCESTRUZZO, CEMENTO E GESSO",23.61  Fabbricazione di prodotti in calcestruzzo per l'edilizia,1288.044667
